e43987ae07a1e3ba4b1fb63273069028e4e3d2ce,"updating version info
* fixed compress (third time the charm?)
* fixed a pb w/ get_fill_value when fill_value is None: now recognized records.
",numpy/ma/core.py,numpy/ma/tests/test_core.py
2f3f1a8ef977fd04fc40d12ffd05903eb88c8635,"Import numpy.distutils before distutils, to let numpy.distutils do its monkey patching correctly
",setupscons.py
7e33f2e3ade221f34809b809c34f1d0dc9ca6181,"Catch wrong array sizes when the length of an array is 1.
",numpy/f2py/src/fortranobject.c
ea5fb6f2eecde212e8ebb2524a2f1d0653f6dfdb,"Detect if numscons is not available ASAP in top setupscons.py
",setupscons.py
b11c4f8d2ef1f450eee6944ff972654bb1b5d421,"Return as soon as possible of no sconscripts is detected in scons command, to
avoid importing numscons when not needed
",numpy/distutils/command/scons.py
230b4b692503347747d898cd082f69f52de14555,"Make distutils command build run scons command
",numpy/distutils/command/build.py
a1394fa0cd060ffc2b880e724273afd32c592d5f,"Add Thomas Heller's ctypes_array code to ctypeslib providing the functions as_ctypes and as_array to convert back and forth between numpy arrays and ctypes objects.
",numpy/ctypeslib.py
52937c99d94dd6c1d434eedaae83a4281ba4476e,"
",numpy/ma/core.py
fdc936471ff3de7cf0953a5c513239d2a0e9735c,"core: fixed compress to ensure that a.compress(cond)==a[cond] in most cases
",numpy/ma/core.py,numpy/ma/tests/test_core.py
90f8ba7e2f4383537af035b614ba922f6195ce9c,"ma.core : add the compress method/function
",numpy/ma/core.py,numpy/ma/tests/test_core.py
e71a28f3c36b3a2be86d9d6ed472b4d27e63bf8c,"Add 'compress'.
",numpy/ma/core.py,numpy/ma/tests/test_core.py
1447cc9d29e98ea7debf88a8442f6a7fa0835103,"Update documentation format.
",numpy/ma/core.py
7bce5e9ecaeec970396713d0418f8a083a46a19a,"
Use eval instead of dynamic import in scons_generate_config_py, so that we do
not generate spurious *.pyc files.

",numpy/distutils/misc_util.py
c9c4c25267c9b31a2dc4e0cdad420da509de2bda,"Handle NO_SIGNAL for platforms which do not define it
",numpy/core/SConstruct,numpy/core/include/numpy/numpyconfig.h.in
d40d6ef07c51fb695bc70d22ef9c82de8234765c,"Import add_newdocs earlier, so maskedarray can extend the added
documentation.
",numpy/__init__.py
c1efbb1579c8facf9bf6f68dc33aebe7b4be02cb,"Fix bug in ticket #592 for non-array sequence bin arguments.
",numpy/lib/function_base.py
797fd12fcc7eaeaaa397667af2da6444f4f8c64d,"Merge patch fixing mask dimensions on concatenation.
",numpy/ma/core.py,numpy/ma/mrecords.py,numpy/ma/tests/test_core.py
d1c740cf51aacd08c10f18582b66a4856f131f55,"Set __docformat__ such that epydoc knows it's looking at reST instead of epytext.
",numpy/doc/HOWTO_DOCUMENT.txt,numpy/doc/example.py,numpy/doc/html/example-module.html,numpy/doc/html/example-pysrc.html,numpy/doc/html/help.html,numpy/doc/html/identifier-index.html,numpy/doc/html/module-tree.html
7e4b1515b93fb557298bf65566504e5b6f6b9268,"add more explanation for new standard
",numpy/doc/HOWTO_DOCUMENT.txt
1cdc236cbb3b780c34a653465468ef3cf017d6b0,"typo
",numpy/doc/HOWTO_DOCUMENT.txt
70d815d4a5f4c5b3aab03983375903123213478a,"explanation of current situation
",numpy/doc/HOWTO_DOCUMENT.txt
251b760aff9f71838958d740ca1ab30f9a67048b,"Fixes for config and numpyconfig header generation:
 - Replace CheckFunc by CheckDeclaration + CheckFunc for math functions, to
   stay compatible with numpy.distutils.
",numpy/core/SConstruct
606e65471814b648202a3a9bc43f124cfa797e8a,"Remove unneeded comment in numpyconfig.h template
",numpy/core/include/numpy/numpyconfig.h.in
add1361772b7fb58825353c799ae6f1f32a4be57,"Fixes for config and numpyconfig header generation:
 - Replace #ifdef CHAR_BIT by a scons declaration check.
",numpy/core/SConstruct,numpy/core/include/numpy/numpyconfig.h.in
d3e6c0cd3c50e9309215c09579030e11c7f77f7b,"Fixes for config and numpyconfig header generation:
 - Replace #ifdef PY_LONG_LONG logic in numpyconfig.h by a declaration check in
   scons, and uses the result directly in the generated header.
",numpy/core/SConstruct,numpy/core/include/numpy/numpyconfig.h.in
41ca4b191c3d0cbcd48f3f3cd5456c2982339a3a,"Fixes for config and numpyconfig header generation:
 - Replace NPY_NOSMP by NPY_NO_SMP in numpyconfig.h, and remove the NPY_NO_SMP
   define in config.h, because it is not needed.
",numpy/core/SConstruct,numpy/core/include/numpy/numpyconfig.h.in
7a18c98fcb9466893febf93f0555b18e69d4f8bf,"Fixes for config and numpyconfig header generation:
 - signal stuff test result was wrongly put in NPY_NOSMP variable in
   numpyconfig.h header: replaced by correct NPY_NO_SIGNAL
 - Replace NPY_NO_SIGNAL by a private __NPY_PRIVATE_NO_SIGNAL in config.h, to
   avoid clash between config.h and numpyconfig.h
",numpy/core/SConstruct,numpy/core/include/numpy/numpyconfig.h.in
6068062d38539263adf4b32f010123e5cc3a5697,"Fix concatenator usage (patch by Pierre).
Change N to np in regression test.
",numpy/core/tests/test_regression.py,numpy/ma/extras.py
942aec181a1a206359e0d0afb41d830510ebf39f,"Merge maskedarray branch up to r4729.
",benchmarks/benchmark.py,benchmarks/creating.py,benchmarks/simpleindex.py,benchmarks/sorting.py,numpy/__init__.py,numpy/_import_tools.py,numpy/add_newdocs.py,numpy/core/code_generators/generate_umath.py,numpy/core/code_generators/multiarray_api_order.txt,numpy/core/defmatrix.py,numpy/core/numeric.py,numpy/core/records.py,numpy/core/src/arrayobject.c,numpy/core/src/arraytypes.inc.src,numpy/core/src/multiarraymodule.c,numpy/core/src/scalartypes.inc.src,numpy/core/src/umathmodule.c.src,numpy/core/tests/test_multiarray.py,numpy/core/tests/test_regression.py,numpy/core/tests/test_scalarmath.py,numpy/core/tests/test_ufunc.py,numpy/core/tests/test_umath.py,numpy/distutils/command/build_src.py,numpy/distutils/exec_command.py,numpy/distutils/fcompiler/intel.py,numpy/distutils/interactive.py,numpy/distutils/log.py,numpy/doc/DISTUTILS.txt,numpy/doc/HOWTO_DOCUMENT.txt,numpy/doc/example.py,numpy/doc/html/epydoc.css,numpy/doc/html/epydoc.js,numpy/doc/html/example-module.html,numpy/doc/html/example-pysrc.html,numpy/doc/html/help.html,numpy/doc/html/identifier-index.html,numpy/doc/html/module-tree.html,numpy/doc/html/toc-everything.html,numpy/doc/html/toc-example-module.html,numpy/doc/html/toc.html,numpy/doc/swig/test/testArray.py,numpy/doc/swig/test/testFarray.py,numpy/doc/swig/test/testMatrix.py,numpy/doc/swig/test/testTensor.py,numpy/doc/swig/test/testVector.py,numpy/f2py/f90mod_rules.py,numpy/f2py/lib/parser/block_statements.py,numpy/fft/tests/test_fftpack.py,numpy/lib/__init__.py,numpy/lib/_datasource.py,numpy/lib/arraysetops.py,numpy/lib/format.py,numpy/lib/getlimits.py,numpy/lib/index_tricks.py,numpy/lib/io.py,numpy/lib/scimath.py,numpy/lib/src/_compiled_base.c,numpy/lib/tests/test_arraysetops.py,numpy/lib/tests/test_format.py,numpy/lib/tests/test_getlimits.py,numpy/lib/tests/test_polynomial.py,numpy/lib/utils.py,numpy/linalg/info.py,numpy/linalg/linalg.py,numpy/matlib.py,numpy/numarray/functions.py,numpy/oldnumeric/functions.py,numpy/oldnumeric/typeconv.py,numpy/random/tests/test_random.py,numpy/testing/numpytest.py,numpy/testing/utils.py,numpy/tests/test_ctypeslib.py,setup.py
74d86a81a6c95f2f7843d7f872524c34d8b8224d,"Merge changes in cleanconfig_rtm
",numpy/core/include/numpy/ndarrayobject.h,numpy/core/setup.py,numpy/core/src/multiarraymodule.c
9918dd1d19ca7b306ff338a3fdc174c0c9702f25,"Add simple test script to build/test numpy
",test.sh
bced46f0daf57fc0c559f231035b2e11cc238295,"Typo in numpy.core SConstruct
",numpy/core/SConstruct
39097a8b2e944efa86fc1143c5b8ab4043e4cc4a,"Merge revisions 4706:4720 from the trunk
",numpy/core/numeric.py
db45fc7e09d1b440cb7c273f8370ca0465c4959f,"Fix concatenation.  Closes ticket #642.
",numpy/ma/core.py,numpy/ma/tests/test_core.py
2bf5fa1363944408857e368341c4299b121f928c,"Fix inplace test.
",numpy/ma/tests/test_core.py
80f6f5062022104f3a57de05cb119df23c2b5de4,"Apply patch by Pierre.  Move tests from __main__ to the tests directory.

fix_invalid - change the default to copy=True

_MaskedUnaryOperation - make sure the result gets updated from the
input (for subclasses)

_MaskedBinaryOperation - make sure the result gets updated from the
inputs (for subclasses)

_DomainedBinaryOperation - make sure the result gets updated from the
inputs (for subclasses)

MaskedArray.__new__ - added the ndmin keyword
MaskedArray.__getitem__ - works with fields, using the global mask

MaskedArray.__setitem__ - works with fields. The global mask is NOT
updated

MaskedArray.ids - fixed when nomask

MaskedArray.min/.max - force masked to be returned when the whole
array is masked

array - added the ndmin keyword
",numpy/ma/core.py,numpy/ma/tests/test_core.py
98b55586503b209ba9b38bb174e6f707930f0360,"typo
",numpy/core/numeric.py
775bac006ca28cb30bf7c733283c3453aa42a414,"Trivial cleaning of numpy.core SConstruct
",numpy/core/SConstruct
75ba2835b0a692556c468770785e0e9f66c75feb,"Fix typo in numpy.core SConstruct
",numpy/core/SConstruct
73ab47ef17f5783f3b6aa2517a25ee19f2d9a420,"Trivial cleanings in numpy.core SConstruct
",numpy/core/SConstruct,numpy/core/scons_support.py
dc318e7d4adbadd978b042033581a12ebaba4afb,"More cleaning of numpy.core SConstruct
",numpy/core/SConstruct
1e9b52e66f97d221b2f9b84de4d585befbcd6492,"Simplify math funcs check in SConstruct
",numpy/core/SConstruct
9c8ebbf0a26e19494df15deb95e5684685266952,"Remove deprecated builder for config.h
",numpy/core/SConstruct,numpy/core/scons_support.py
e8e32687533260b7b93fbef864212fac2d5a51f3,"Now we use automatically generated config header instead of old kludge taken
from setup.py.

",numpy/core/SConstruct,numpy/core/scons_support.py
4904ae7f18b760a1ac0738ab252c1e3be8220cb4,"Add groupe of math functions availability in generated config header
",numpy/core/SConstruct
7812e46b1a87f54cc783bb71f15da24c5d9fbb2b,"More work on automatic generation of config.h (not ready yet)
",numpy/core/SConstruct
d3e3bbe3279d45984819fece0fdfa12f5d73aa06,"Add PyOS_ascii_strtod test for automatic config header generation
",numpy/core/SConstruct
415d4e8fd8e01c02a1c57e566a9beb130fa80abd,"Refactor the check for m library + functions in numpy.core SConstruct
",numpy/core/SConstruct,numpy/core/scons_support.py
389ccca99b4b04a00dabdda5793cc8bc6f2f572f,"Merged revisions 4677-4704 from http://svn.scipy.org/svn/numpy/trunk

",numpy/core/src/scalartypes.inc.src
733eeb7bc46095cb380d4d67eb2ff84f5c0b765a,"Fix scalar __array_interface__ by making sure to retain a reference the 0-d array created in the returned dictionary.
",numpy/core/src/scalartypes.inc.src
b96a71d9267888f989efab50962eda1c19ad61ff,"Change write_info imports, put in top numscons namespace
",numpy/core/SConstruct,numpy/linalg/SConstruct
f161fe8096795933b1bb0ecd53a0dae2f26f1721,"numpy.linalg now builds with scons
",numpy/linalg/SConstruct,numpy/linalg/setupscons.py
fe79167897082d0b680b05118425dbe62e4bf3f9,"numpy.lib now builds with scons
",numpy/lib/SConstruct,numpy/lib/setupscons.py
f7f3de7be2448d57111bd9c47d46253f6a0e5d3d,"numarray now builds with scons
",numpy/numarray/SConstruct,numpy/numarray/setupscons.py
2bcb222f37f7c4912ee6e5f99c75e25beceb7de7,"Add setupscons.py for pure python packages
",numpy/distutils/setupscons.py,numpy/f2py/setupscons.py,numpy/oldnumeric/setupscons.py,numpy/testing/setupscons.py
38bd49de8052aa6347bc6b8f1d09e98e38e122a0,"numpy.random now builds with scons
",numpy/random/SConstruct,numpy/random/setupscons.py
022f76e7e3d66af6dbbd058f70095956407486b5,"numpy.fft builds with scons
",numpy/fft/SConstruct,numpy/fft/setupscons.py
d3a2b3467bbf3c001713978bb2c3f7e2808399a8,"Re-enable write_info, since the related bug in numscons has been fixed
",numpy/core/SConstruct
91cb723fe408b76745a04ed6fb12cef0b0fc63f0,"Fix missing import from numscons
",numpy/distutils/misc_util.py
33076131341a39f2403c09d3f8da14b499b7502d,"More work on building numpy.core with scons (still does not work)
",numpy/core/SConstruct,numpy/core/include/numpy/numpyconfig.h.in,numpy/core/setupscons.py
6e91f21b549988d52e029442f1d4a1c22d75a42a,"Import get_configres* functions from numscons
",numpy/distutils/misc_util.py
c37beb2d7c474e24e468c9aefeaf2938971af5da,"Add function add_configres for numpy.distutils.Configuration
",numpy/distutils/misc_util.py
6123f389746f0ff187aa4e05fa0c2c5d3e12dc58,"Adding scons scripts + support for numpy.core (do not work yet)
",numpy/core/SConstruct,numpy/core/scons_support.py,numpy/core/setupscons.py
d57e886e51cccb06807c4e6fdaee280326b91f3c,"Make code_generators a package to import its functions
",numpy/core/code_generators/__init__.py
e68d581be46ca4bf36c7a3103b18fa46585d2fde,"Modify ufunc api generator to be compatible with scons builder
",numpy/core/code_generators/generate_ufunc_api.py
f1b0e0c887f9d584638edde22c82879b94e96bd0,"Modify array api generator to be compatible with scons builder
",numpy/core/code_generators/generate_array_api.py
caca466400feb312ce937c58d1f8ea69f1872135,"
Define various scons related functions to call numscons instead of being
defined directly in numpy, for bootstrapping issues.

",numpy/distutils/command/scons.py
e1eac742d946641e86cc9cde1602034cfa3d77cc,"
Add root setupscons.py files, to start working on building numpy with numscons.

",numpy/setupscons.py,setupscons.py
73269feb65bcdf01d8ed639935b4ef68ad669066,"
Add scons_make_config function to numpy distutils Configuration.

",numpy/distutils/misc_util.py
077fb8e888208d492248167082863f257198949f,"
Use separate numscons package instead of internal local copy

",numpy/distutils/command/scons.py
470e98b187506cf8073ba948510c420a47afc069,"
Add facilities to generate config file for future sconsified modules.

",numpy/distutils/misc_util.py
e5c30c117783154c90d91a50a1872daa3b207aaa,"
add an option to change setup filenames to numpy.distutils.Configuration

",numpy/distutils/misc_util.py
8a93d38f5743fb5005b88e803a19c24a13e325b3,"
Add the infrastructure to add SConstruct files in
numpy.distutils.Configuration.

",numpy/distutils/misc_util.py
f9dbe2870e4d7ed425bbeb59a831b0626bdcf29e,"
Add scons command to numpy distutils.

",numpy/distutils/command/scons.py,numpy/distutils/core.py
dfc2efb779561ace735ec52b0c1f31638b0f4669,"
Use a custom NumpyDistribution instead of distutils Distribution, to handle
scons scripts.

",numpy/distutils/core.py,numpy/distutils/numpy_distribution.py
9cb2d68f550e6277187117cab1f7fb9b08f3146c,"Merged revisions 4612-4617,4628-4631,4638 via svnmerge from 
http://svn.scipy.org/svn/numpy/branches/cleanconfig_rtm

................
  r4612 | cdavid | 2007-12-18 17:58:13 +0900 (Tue, 18 Dec 2007) | 3 lines
  
  Initialized merge tracking via ""svnmerge"" with revisions ""1-4611"" from 
  http://svn.scipy.org/svn/numpy/trunk
................
  r4613 | cdavid | 2007-12-18 18:26:38 +0900 (Tue, 18 Dec 2007) | 1 line
  
  Clean ndarrayobject.h headers: do not use SIZEOF_*, but NPY_SIZEOF...
................
  r4614 | cdavid | 2007-12-18 18:33:11 +0900 (Tue, 18 Dec 2007) | 1 line
  
  Refactor the NPY_ALLOW_THREAD logic outside config.h generation, and put it inside numpy headers
................
  r4615 | cdavid | 2007-12-18 18:46:34 +0900 (Tue, 18 Dec 2007) | 1 line
  
  separate config.h (private header) and numpyconfig.h (public header)
................
  r4616 | cdavid | 2007-12-18 18:57:21 +0900 (Tue, 18 Dec 2007) | 2 lines
  
  Add CHAR_BITS as a public symbol in numpyconfig header
................
  r4617 | cdavid | 2007-12-18 19:05:38 +0900 (Tue, 18 Dec 2007) | 1 line
  
  Fix escaping problem when generating numpyconfig.h on win32
................
  r4628 | cdavid | 2007-12-22 12:20:08 +0900 (Sat, 22 Dec 2007) | 1 line
  
  Add code to test for a declaration in header
................
  r4629 | cdavid | 2007-12-22 14:52:38 +0900 (Sat, 22 Dec 2007) | 1 line
  
  Add a check_decl function to check for declaration
................
  r4630 | cdavid | 2007-12-22 15:28:11 +0900 (Sat, 22 Dec 2007) | 1 line
  
  Remove distutils test for C declaration from numpy.core, since it is put in distutils now
................
  r4631 | cdavid | 2007-12-22 15:58:15 +0900 (Sat, 22 Dec 2007) | 18 lines
  
  Merged revisions 4612-4630 via svnmerge from 
  http://svn.scipy.org/svn/numpy/trunk
  
  ........
    r4620 | cdavid | 2007-12-18 19:41:22 +0900 (Tue, 18 Dec 2007) | 3 lines
    
    Initialized merge tracking via ""svnmerge"" with revisions ""1-4619"" from 
    http://svn.scipy.org/svn/numpy/branches/distutils_scons_command
  ........
    r4624 | rc | 2007-12-20 19:30:45 +0900 (Thu, 20 Dec 2007) | 2 lines
    
    fixed setmember1d for string arrays
  ........
    r4626 | stefan | 2007-12-21 18:00:24 +0900 (Fri, 21 Dec 2007) | 2 lines
    
    Add test for setdiff1d on character arrays.
  ........
................
  r4638 | cdavid | 2007-12-22 18:21:25 +0900 (Sat, 22 Dec 2007) | 1 line
  
  Get MATHLIB from numpyconfig.h, not from config.h anymore
................
",numpy/core/include/numpy/ndarrayobject.h,numpy/core/setup.py,numpy/core/src/arraytypes.inc.src,numpy/core/src/umathmodule.c.src,numpy/distutils/command/config.py,numpy/distutils/misc_util.py
